Site.code,lat,long,Reef,Site,Zone,alk_mean,alk_median,alk_sd,Chl_a_sum_mean,Chl_a_sum_median,Chl_a_sum_sd,DIC_mean,DIC_median,DIC_sd,DIN_mean,DIN_median,DIN_sd,DIP_mean,DIP_median,DIP_sd,Ed100,Ed90,Edmean,Ef100,Ef90,Efmean,EpiPAR_mean,EpiPAR_median,EpiPAR_sd,EpiPAR_sg_mean,EpiPAR_sg_median,EpiPAR_sg_sd,FineSed_mean,FineSed_median,FineSed_sd,Hs100,Hs70,Hs80,Hs90,Hs95,Hsmean,Kd_490_mean,Kd_490_median,Kd_490_sd,NH4_mean,NH4_median,NH4_sd,NO3_mean,NO3_median,NO3_sd,omega_ar_expose_mean,omega_ar_expose_median,omega_ar_expose_sd,omega_ar_mean,omega_ar_median,omega_ar_sd,Oxygen_mean,Oxygen_median,Oxygen_sd,PAR_mean,PAR_median,PAR_sd,PAR_z_mean,PAR_z_median,PAR_z_sd,PH_mean,PH_median,PH_sd,salt_mean,salt_median,salt_sd,Secchi_mean,Secchi_median,Secchi_sd,TC_mean,TC_median,TC_sd,temp_mean,temp_median,temp_sd,TN_mean,TN_median,TN_sd,TP_mean,TP_median,TP_sd,Tp100,Tp90,Tp99,Tpmean,Turbidity_mean,Turbidity_median,Turbidity_sd,ubed100,ubed90,ubedmean,ubedmean_pred,UonrootT100,UonrootT90,uWSL100,uWSL90,uWSL99,MaxMonthlyMean,MinMonthlyMean,MonthlyRange
ONMO_FR2S,-16.88276,146.24463,ONMO,FR2,S,2246.136798,2246.972168,8.374472974,0.196254113,0.178929031,0.12830443,22980.35471,23008.6543,119.8441013,0.264718064,0.163428113,0.355751179,0.105711125,0.022253832,0.288394214,9589.852539,1391.053372,501.4100681,75592.95095,9245.615885,3260.215549,0.000554145,0.000526801,0.000237473,0.000554145,0.000526801,0.000237473,9.77E-09,1.24E-09,2.59E-07,3.890964376,1.093885753,1.270491309,1.501637803,1.690119598,0.714277625,0.056855022,0.046606947,0.058973388,0.052696942,0.029180756,0.076023517,0.21205405,0.125279173,0.322270701,263.388433,262.1090088,158.9477927,3.713154959,3.70378685,0.104855883,6758.631656,6758.306641,153.967487,0.000554145,0.000526801,0.000237473,0.000645648,0.000614522,0.000267654,8.069664773,8.070732117,0.024417211,35.05793557,35.19977379,0.430453205,17.23396213,18.66503716,3.63172055,23301.2411,23327.19727,445.2463788,27.03664596,27.20550346,2.013637679,56.72470511,54.10669708,9.12910822,5.191581414,4.816257477,1.34182387,13.83219677,8.917425685,10.32561048,5.589496613,0.382684154,0.298918158,0.704169639,1.583620204,0.575276229,0.331461446,0.331461446,0.652210527,0.237920468,1.708102981,0.693040954,0.910794497,30.45998955,23.32454872,7.135440826
ONMO_LA1D,-16.85995,146.22552,ONMO,LA1,D,2246.76556,2247.380371,7.46665548,0.238025132,0.221769333,0.143940371,22984.06822,23009.52344,111.0216146,0.273083373,0.178571746,0.331370952,0.108693911,0.028516544,0.269712711,7438.792046,434.8871731,199.929401,69484.16059,2128.16645,1036.163289,0.000320592,0.000296484,0.000157143,0.000320592,0.000296484,0.000157143,9.31E-09,1.58E-09,2.40E-07,3.440525293,0.64859583,0.743114822,0.859526873,0.96590052,0.465149032,0.056082823,0.050375916,0.035194973,0.03893,0.028181432,0.050949193,0.234165937,0.146067992,0.307510567,264.0228232,262.8986206,159.0903836,3.713365595,3.706048012,0.101293169,6766.042134,6760.882324,155.5478753,0.000320592,0.000296484,0.000157143,0.000371968,0.000348152,0.000175219,8.071504688,8.072504997,0.023137174,35.08684505,35.20705605,0.363951176,20.16418135,20.20399857,6.027820382,23302.67414,23327.95703,443.5668267,26.74832865,26.86234665,1.835822409,56.48266284,54.03762817,8.614125898,5.1732853,4.812525272,1.263349944,16.11467383,6.588456419,9.020165867,4.187254959,0.380124755,0.324904114,0.524350161,1.01321382,0.155643128,0.100293364,0.100293364,0.580834097,0.233115483,1.224800057,0.426040878,0.509115974,30.24397469,23.26105881,6.982915878
ONMO_LA1F,-16.85991,146.22543,ONMO,LA1,F,2246.516891,2247.629883,9.065167147,0.187402279,0.172941402,0.12450675,22982.85731,23010.43359,123.6023594,0.327480634,0.223459065,0.399864267,0.097713674,0.020745652,0.269415145,7422.903158,435.2796461,199.9906531,68902.71875,2129.631768,1036.44047,0.000899981,0.000853835,0.000350946,0.000899981,0.000853835,0.000350946,4.78E-09,5.27E-10,7.71E-08,3.436880138,0.649118251,0.74350612,0.8599992,0.965996815,0.4652242,0.05287723,0.043833751,0.05095624,0.082135901,0.034598913,0.11537963,0.245391622,0.161884442,0.356279173,253.5587734,252.6520386,153.3803632,3.720400698,3.711481571,0.103174254,6753.956498,6753.670898,149.7900087,0.000899981,0.000853835,0.000350946,0.000973875,0.000921391,0.0003761,8.066921887,8.068444252,0.025707454,35.04649789,35.20000458,0.463072821,20.16418135,20.20399857,6.027820382,23299.23608,23327.77148,445.3524867,27.11031519,27.23117733,2.079783405,56.16190688,53.5222168,9.082230229,5.098689876,4.728434086,1.32331479,16.09368833,6.568730407,9.005167007,4.184016546,0.338037014,0.282665253,0.460931309,1.016655154,0.157744699,0.101088255,0.101088255,0.578422586,0.233342573,1.23045218,0.426149597,0.509326226,30.64478111,23.33343315,7.311347961
ONMO_LA1S,-16.85995,146.22552,ONMO,LA1,S,2246.620614,2247.580811,8.245306613,0.198428755,0.183519199,0.131459769,22983.52327,23010.37891,117.8461562,0.292928761,0.198089421,0.3235077,0.098834366,0.022070039,0.266454565,7438.792046,434.8871731,199.929401,69484.16059,2128.16645,1036.163289,0.000555805,0.000526625,0.000236037,0.000555805,0.000526625,0.000236037,7.06E-09,9.92E-10,1.61E-07,3.440525293,0.64859583,0.743114822,0.859526873,0.96590052,0.465149032,0.054830751,0.046608549,0.053965285,0.059081499,0.030223476,0.081923807,0.233875315,0.153793991,0.284430945,258.8133824,257.59729,156.4455628,3.71623407,3.707030773,0.10201798,6756.540848,6755.252441,151.1248803,0.000555805,0.000526625,0.000236037,0.000646839,0.000616176,0.000266211,8.069560642,8.070946693,0.024683873,35.05696818,35.19921684,0.431619553,20.16418135,20.20399857,6.027820382,23300.17098,23327.00977,444.4860658,27.03201696,27.18723297,2.022004293,56.16493443,53.592659,8.85310986,5.109203187,4.740749359,1.297573832,16.11467383,6.588456419,9.020165867,4.187254959,0.355388824,0.297579139,0.494509419,1.01321382,0.155643128,0.100293364,0.100293364,0.580834097,0.233115483,1.224800057,0.426040878,0.509115974,30.45370674,23.2888279,7.164878845
ONMO_SP,-16.88887,146.24886,ONMO,SP,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PAOR_FL1D,-18.57153,146.49562,PAOR,FL1,D,2218.576364,2219.234619,29.42556625,0.268316442,0.210331023,0.199113805,22786.85826,22858.34375,291.1674576,1.101924782,0.290210068,2.029199592,0.413209131,0.043640215,0.876569707,10689.81641,1458.226074,564.0719604,86903.58594,7643.927734,2910.61377,0.000268593,0.000246036,0.000154209,0.000268593,0.000246036,0.000154209,6.73E-08,3.02E-08,5.14E-07,4.126160622,1.16098845,1.312533736,1.52630806,1.691705585,0.79658401,0.078465652,0.062161304,0.046619053,0.074252559,0.027819777,0.196173298,1.027826743,0.259970516,1.889181526,480.6523302,504.6040039,266.2423391,3.580472988,3.521947145,0.294968416,6800.323725,6781.355469,289.2299609,0.000268593,0.000246036,0.000154209,0.000321927,0.000296033,0.000174575,8.056364446,8.055118561,0.023691978,35.18691061,35.36112213,0.639160677,14.48557728,15.26083279,5.297836201,23313.47288,23378.33203,520.7851973,26.6059109,26.6685133,2.285828112,88.26020868,82.66846466,21.64419453,8.978556135,8.166612625,2.999899505,9.563263893,6.148763657,7.003984928,4.757687569,0.471597519,0.392002851,0.846193394,1.062558889,0.26307869,0.16169931,0.16169931,0.474430054,0.263691038,1.458602667,0.6429106,0.801215529,30.11005211,22.82991409,7.280138016
PAOR_FL1F,-18.57263,146.495,PAOR,FL1,F,2217.075344,2218.819336,31.34885761,0.223249437,0.166331217,0.174820737,22767.16668,22850.0957,320.463182,1.448298312,0.261508793,4.116455725,0.376079481,0.035118781,0.841340998,2607.294813,756.0010308,334.7546455,11158.1626,2950.170383,1299.510674,0.000906479,0.000882669,0.000352667,0.000906479,0.000882669,0.000352667,3.43E-08,1.46E-08,2.94E-07,1.990023772,0.938052085,1.013498253,1.089372151,1.149521245,0.643061035,0.076077413,0.055234611,0.102543828,0.08302952,0.034465291,0.351025023,1.365342269,0.222810492,3.852924724,469.8462728,491.943573,260.5585524,3.588457923,3.526513577,0.296119534,6807.890704,6782.651367,284.5698272,0.000906479,0.000882669,0.000352667,0.000989663,0.000966728,0.000379353,8.053874523,8.052827835,0.024690993,35.1144139,35.35606003,0.798213178,14.48557728,15.26083279,5.297836201,23295.44097,23372.33008,535.2089572,26.99175626,27.18492508,2.420077674,89.03501977,83.37155151,22.60028929,8.969047287,8.159720421,3.025945737,14.2698964,6.926816305,7.708949248,5.210635609,0.430859161,0.35148263,0.708008847,1.572295692,0.844813592,0.555649665,0.555649665,0.559264335,0.356340309,1.640507658,0.921108292,1.058963021,30.89666748,23.12985039,7.766817093
PAOR_FL1S,-18.57224,146.49544,PAOR,FL1,S,2217.911016,2218.968994,29.78770004,0.237960985,0.17691499,0.193042695,22775.87428,22853.02148,302.5500499,1.099467452,0.256840587,2.221765667,0.367163591,0.035732672,0.795509256,8527.671875,1378.343723,539.3907945,56810.27821,7567.656847,2887.972955,0.000521507,0.000496277,0.000237117,0.000521507,0.000496277,0.000237117,5.33E-08,2.29E-08,4.43E-07,3.665990194,1.151513802,1.296308411,1.484022511,1.632248812,0.782817748,0.076135619,0.057947516,0.065481251,0.052048629,0.028896563,0.113528125,1.047517006,0.221325368,2.159776146,472.0616837,494.3941345,262.4850507,3.585858739,3.526048899,0.29560927,6807.026925,6782.299805,286.2126664,0.000521507,0.000496277,0.000237117,0.00062247,0.000597668,0.000267053,8.055608775,8.05431366,0.024262853,35.13445319,35.35886765,0.75317816,14.48557728,15.26083279,5.297836201,23303.70763,23374.23633,526.167883,26.87287796,26.96170425,2.383634363,88.44885531,83.11766815,21.63097372,8.939203973,8.134659767,2.973937562,11.01111518,6.597018719,7.50284142,4.976587984,0.446966891,0.366535783,0.764668748,1.555037167,0.559311589,0.340606954,0.340606954,0.582247734,0.305804286,1.775493993,0.768951701,0.96987666,30.24638557,23.00953484,7.236850739
PAPE_BA1D,-18.55054,146.48822,PAPE,BA1,D,2217.441538,2218.117188,30.3018302,0.275311522,0.214941174,0.202350264,22766.83937,22841.06445,296.7649894,1.457531601,0.395697594,2.880865308,0.445149729,0.048883654,0.945531713,2611.892334,91.97133484,48.84536362,13399.14766,255.7078705,167.8797791,0.00025708,0.000233789,0.000151036,0.00025708,0.000233789,0.000151036,2.28E-07,8.63E-08,1.43E-06,2.036360955,0.273354036,0.320429647,0.398905259,0.485542589,0.216079116,0.083019715,0.065968998,0.051075228,0.09786671,0.028442616,0.295015258,1.35998152,0.36782971,2.680578665,477.9392909,501.913269,262.3991828,3.587548824,3.523504972,0.300272746,6815.730423,6793.296387,302.0854863,0.00025708,0.000233789,0.000151036,0.000310424,0.000284044,0.00017219,8.056984642,8.055809021,0.024111453,35.20104371,35.36651421,0.633198284,13.71147314,14.44130516,5.014908325,23300.95637,23368.4375,522.7441974,26.57793821,26.70763493,2.314700841,89.66548883,84.126297,22.26325112,9.108776846,8.193696976,3.081483346,9.434224319,4.997692966,6.45535574,3.202389193,0.50024225,0.412420988,0.957651379,0.641853189,0.074951349,0.057894722,0.057894722,0.55777365,0.156625104,1.029795814,0.267412007,0.453339064,30.07444572,22.78427505,7.29017067
PAPE_BA1F,-18.55076,146.48859,PAPE,BA1,F,2217.075344,2218.819336,31.34885761,0.223249437,0.166331217,0.174820737,22767.16668,22850.0957,320.463182,1.448298312,0.261508793,4.116455725,0.376079481,0.035118781,0.841340998,2398.946425,82.17903815,44.33108817,12576.37391,238.0512594,155.2553016,0.000906479,0.000882669,0.000352667,0.000906479,0.000882669,0.000352667,3.43E-08,1.46E-08,2.94E-07,1.947815895,0.25993931,0.304493457,0.379180802,0.461888545,0.205781372,0.076077413,0.055234611,0.102543828,0.08302952,0.034465291,0.351025023,1.365342269,0.222810492,3.852924724,469.8462728,491.943573,260.5585524,3.588457923,3.526513577,0.296119534,6807.890704,6782.651367,284.5698272,0.000906479,0.000882669,0.000352667,0.000989663,0.000966728,0.000379353,8.053874523,8.052827835,0.024690993,35.10042147,35.35297012,0.878746596,14.48557728,15.26083279,5.297836201,23295.44097,23372.33008,535.2089572,26.93332259,27.14337349,2.471675233,89.03501977,83.37155151,22.60028929,8.969047287,8.159720421,3.025945737,9.434233983,5.032415602,6.52602715,3.198663049,0.430859161,0.35148263,0.708008847,0.798568328,0.102240286,0.07691953,0.07691953,0.593929787,0.157364529,1.073595444,0.267401844,0.462829252,30.95543098,23.04777527,7.907655716
PAPE_BA1S,-18.5508,146.48842,PAPE,BA1,S,2216.521727,2217.562256,30.95757626,0.246851722,0.181884542,0.195786948,22754.89365,22830.22656,309.0105977,1.383353366,0.318732917,2.894117206,0.384075751,0.03940763,0.820089519,2622.635254,90.32446834,48.21925463,13478.63198,251.0759713,165.1252921,0.000510693,0.000479693,0.000236456,0.000510693,0.000479693,0.000236456,1.85E-07,6.36E-08,1.28E-06,2.041576079,0.271011502,0.317803302,0.395738278,0.481914465,0.214620484,0.080183992,0.060576752,0.074392082,0.054285308,0.028924761,0.147714421,1.329209785,0.281558841,2.818044525,472.498407,495.8188782,260.8266088,3.590538425,3.526612997,0.300385842,6823.149875,6797.045898,295.5251481,0.000510693,0.000479693,0.000236456,0.00061235,0.000580061,0.00026701,8.056320766,8.054945946,0.024347011,35.13150734,35.35652733,0.796752825,13.71147314,14.44130516,5.014908325,23289.87263,23361.29297,528.4976633,26.84361952,27.04953289,2.446036298,89.72646863,84.30983734,22.25931551,9.051052265,8.182001114,3.03736734,9.434218815,4.978043556,6.461213997,3.185392414,0.467811853,0.386078507,0.787056777,0.620886164,0.069707779,0.054390497,0.054390497,0.564140047,0.155283668,1.0193062,0.264650749,0.448751232,30.46780777,22.91132545,7.556482315
PAPE_BA2D,-18.54098,146.48843,PAPE,BA2,D,2223.653447,2224.690186,25.16234657,0.264596759,0.20659259,0.196381372,22822.73764,22880.83789,265.1986167,1.058145495,0.268732846,1.979878193,0.383783077,0.043866999,0.82602852,4094.288867,154.8786621,87.7936264,26605.21094,699.930957,410.0072083,0.00028923,0.000267851,0.000162493,0.00028923,0.000267851,0.000162493,6.83E-08,2.56E-08,3.74E-07,2.552170134,0.383579552,0.431805801,0.507834578,0.596432388,0.31000309,0.070685829,0.055926271,0.043268159,0.064998209,0.029335182,0.158151211,0.993205938,0.240252465,1.875598182,441.0914442,459.2841797,247.0131896,3.603271197,3.556350946,0.271105393,6799.729329,6788.361816,277.9378571,0.00028923,0.000267851,0.000162493,0.000341634,0.000318468,0.000181578,8.059794538,8.058119774,0.022917899,35.1976053,35.35904121,0.600955667,16.29782898,17.06615067,6.071963541,23328.83702,23382.50781,511.8853645,26.57862361,26.6648407,2.276084905,85.32787025,80.20109558,20.86046035,8.647468379,7.855036736,2.895238969,9.563682556,6.556108761,7.546509838,4.417045212,0.420024548,0.351815224,0.664749339,0.880448115,0.139235479,0.096149679,0.096149679,0.527843702,0.152490801,1.154936028,0.282526487,0.509016871,30.06603813,22.77822876,7.287809372
PAPE_BA2F,-18.54104,146.48909,PAPE,BA2,F,2221.97054,2223.86499,27.87370795,0.213601375,0.155080959,0.170949833,22803.57839,22874.14844,297.5227039,1.342930115,0.25165695,3.742021955,0.340220282,0.030945007,0.787045556,2291.024821,134.8066415,73.99721018,11562.84229,540.4939338,307.9119636,0.000908744,0.000885381,0.000351597,0.000908744,0.000885381,0.000351597,2.72E-08,9.88E-09,1.42E-07,1.857994305,0.365748737,0.410737869,0.475824336,0.547296279,0.290295422,0.069074719,0.050497014,0.083667493,0.085606065,0.037669986,0.301643652,1.257357168,0.200146079,3.549330877,432.2526311,449.8244934,241.9349075,3.61030366,3.559514761,0.272663545,6801.060435,6788.596191,266.8521583,0.000908744,0.000885381,0.000351597,0.000989462,0.000966552,0.000377396,8.05613059,8.054326057,0.024347947,35.10275838,35.34612656,0.8196064,16.29782898,17.06615067,6.071963541,23310.02331,23370.84961,526.2309926,26.96297,27.17290497,2.442440271,85.78977346,80.40988922,21.82606367,8.596969211,7.802771568,2.920577484,9.563682768,6.954057693,7.87938367,4.85750813,0.390685964,0.317633629,0.570119647,1.166946398,0.299687816,0.210953669,0.210953669,0.629620148,0.158070046,1.287583907,0.36069519,0.633353286,30.94787598,23.0400753,7.907800674
PAPE_BA2S,-18.54103,146.48862,PAPE,BA2,S,2222.632645,2223.781982,26.11225374,0.227613405,0.164335191,0.188663345,22810.19512,22874.69531,279.9135712,1.082988453,0.234003216,2.362591985,0.334360839,0.031677447,0.754947534,3960.230876,152.3153941,86.1707255,25346.21615,689.7428996,403.5406799,0.000535426,0.000510781,0.000240337,0.000535426,0.000510781,0.000240337,4.73E-08,1.79E-08,2.56E-07,2.50752453,0.380107636,0.428383465,0.503913502,0.591868391,0.307181696,0.068834047,0.052320756,0.052045369,0.057185501,0.031173917,0.110941777,1.025839041,0.197642058,2.312475302,434.8240227,452.3934326,244.0586692,3.607264735,3.556455374,0.271796803,6801.182685,6788.433105,269.6523229,0.000535426,0.000510781,0.000240337,0.000633234,0.000606631,0.000268838,8.058206881,8.056529999,0.023813591,35.13162664,35.34822083,0.744319716,16.29782898,17.06615067,6.071963541,23316.56428,23372.83789,518.1132676,26.90155124,27.11355209,2.419779455,85.39533812,80.35913849,20.94852463,8.581494253,7.814701557,2.872704977,9.563682556,6.654984156,7.623443206,4.491687775,0.401334601,0.330267429,0.613027942,0.923792491,0.152770124,0.105974443,0.105974443,0.547739943,0.150108491,1.177210828,0.284643034,0.517248919,30.47959518,22.90590096,7.573694229
PAPE_FR1D,-18.5391,146.49924,PAPE,FR1,D,2223.653447,2224.690186,25.16234657,0.264596759,0.20659259,0.196381372,22822.73764,22880.83789,265.1986167,1.058145495,0.268732846,1.979878193,0.383783077,0.043866999,0.82602852,11791.74349,1295.035482,528.984436,86170.10417,7129.217773,2855.539632,0.00028923,0.000267851,0.000162493,0.00028923,0.000267851,0.000162493,6.83E-08,2.56E-08,3.74E-07,4.332755884,1.092512806,1.233840863,1.4403735,1.607069492,0.781810006,0.070685829,0.055926271,0.043268159,0.064998209,0.029335182,0.158151211,0.993205938,0.240252465,1.875598182,441.0914442,459.2841797,247.0131896,3.603271197,3.556350946,0.271105393,6799.729329,6788.361816,277.9378571,0.00028923,0.000267851,0.000162493,0.000341634,0.000318468,0.000181578,8.059794538,8.058119774,0.022917899,35.18620979,35.35852242,0.603031055,16.29782898,17.06615067,6.071963541,23328.83702,23382.50781,511.8853645,26.60353929,26.66172504,2.272317736,85.32787025,80.20109558,20.86046035,8.647468379,7.855036736,2.895238969,9.572577794,6.203821341,7.092809677,4.785911401,0.420024548,0.351815224,0.664749339,1.234273235,0.31199949,0.194508771,0.194508771,0.600988865,0.254477491,1.698420922,0.619190176,0.794748724,30.04445648,22.78640175,7.258054733
PAPE_FR1F,-18.54003,146.49893,PAPE,FR1,F,2221.97054,2223.86499,27.87370795,0.213601375,0.155080959,0.170949833,22803.57839,22874.14844,297.5227039,1.342930115,0.25165695,3.742021955,0.340220282,0.030945007,0.787045556,7513.727485,1012.356174,423.8467441,45618.85764,5567.691786,2240.621704,0.000908744,0.000885381,0.000351597,0.000908744,0.000885381,0.000351597,2.72E-08,9.88E-09,1.42E-07,3.437248813,0.989332696,1.111349503,1.272864196,1.41078039,0.707185043,0.069074719,0.050497014,0.083667493,0.085606065,0.037669986,0.301643652,1.257357168,0.200146079,3.549330877,432.2526311,449.8244934,241.9349075,3.61030366,3.559514761,0.272663545,6801.060435,6788.596191,266.8521583,0.000908744,0.000885381,0.000351597,0.000989462,0.000966552,0.000377396,8.05613059,8.054326057,0.024347947,35.1109466,35.34786224,0.781254859,16.29782898,17.06615067,6.071963541,23310.02331,23370.84961,526.2309926,26.99742246,27.18260384,2.436842652,85.78977346,80.40988922,21.82606367,8.596969211,7.802771568,2.920577484,10.17122428,6.802520593,7.522779041,5.029138353,0.390685964,0.317633629,0.570119647,1.5100961,0.529601584,0.329955488,0.329955488,0.630391677,0.269456148,1.780669808,0.683151868,0.884843316,30.92095566,23.03734779,7.883607864
PAPE_FR1S,-18.53953,146.49895,PAPE,FR1,S,2222.632645,2223.781982,26.11225374,0.227613405,0.164335191,0.188663345,22810.19512,22874.69531,279.9135712,1.082988453,0.234003216,2.362591985,0.334360839,0.031677447,0.754947534,10799.64822,1209.670817,496.4881049,75229.52778,6726.563314,2699.895264,0.000535426,0.000510781,0.000240337,0.000535426,0.000510781,0.000240337,4.73E-08,1.79E-08,2.56E-07,4.133338372,1.057940814,1.194458418,1.391403781,1.552043107,0.759000573,0.068834047,0.052320756,0.052045369,0.057185501,0.031173917,0.110941777,1.025839041,0.197642058,2.312475302,434.8240227,452.3934326,244.0586692,3.607264735,3.556455374,0.271796803,6801.182685,6788.433105,269.6523229,0.000535426,0.000510781,0.000240337,0.000633234,0.000606631,0.000268838,8.058206881,8.056529999,0.023813591,35.13250286,35.35052681,0.726941097,16.29782898,17.06615067,6.071963541,23316.56428,23372.83789,518.1132676,26.94004237,27.15054512,2.407955936,85.39533812,80.35913849,20.94852463,8.581494253,7.814701557,2.872704977,9.689131843,6.336684969,7.182623916,4.837356991,0.401334601,0.330267429,0.613027942,1.354352183,0.380760584,0.237086589,0.237086589,0.622238623,0.25938753,1.758195215,0.637428926,0.825885839,30.42152977,22.924757,7.496772766
TSAU_BA1F,-9.86777,143.38939,TSAU,BA1,F,2259.054761,2259.872314,9.110932576,0.368515703,0.358320862,0.160012579,23026.84834,23057.19922,129.0322208,0.84977187,0.426460713,1.338235877,0.277939464,0.154505894,0.357812817,NA,NA,NA,NA,NA,NA,0.000668337,0.000598606,0.000301344,0.000668337,0.000598606,0.000301344,1.00E-12,1.00E-12,1.85E-14,NA,NA,NA,NA,NA,NA,0.131118316,0.071122728,0.244467982,0.084523482,0.044390455,0.138798525,0.765506513,0.378274858,1.261745011,113.3749306,115.6337891,84.14361706,3.839321157,3.825447559,0.136193996,6792.451672,6776.214844,172.4839573,0.000668337,0.000598606,0.000301344,0.000733827,0.000657502,0.000321227,8.074338541,8.072461128,0.016562975,34.9931375,35.10985947,0.375445983,11.66118381,12.75585938,4.229130414,23376.33847,23405.62305,448.29381,27.49906977,27.63093472,1.660727733,61.67433229,60.34786224,7.301190533,5.956144281,5.694532394,1.129898221,NA,NA,NA,NA,1.215710685,0.495350748,3.115208133,NA,NA,NA,0.229201849,NA,NA,NA,NA,NA,30.89189529,24.86661339,6.025281906
TSAU_BA1S,-9.86766,143.3893,TSAU,BA1,S,2259.163805,2259.936035,8.932718039,0.393318392,0.380367339,0.178069513,23028.57299,23058.29883,128.0086646,0.893618668,0.462538123,1.371643058,0.291561004,0.161105737,0.372429205,NA,NA,NA,NA,NA,NA,0.000365096,0.000332299,0.000193964,0.000365096,0.000332299,0.000193964,1.00E-12,1.00E-12,1.85E-14,NA,NA,NA,NA,NA,NA,0.134900227,0.077502362,0.215968977,0.09445212,0.044479065,0.153460787,0.79945927,0.414368123,1.276205974,114.3969668,116.6398544,84.78756019,3.83700274,3.822896719,0.135641881,6790.292048,6773.903809,172.3236676,0.000365096,0.000332299,0.000193964,0.000445468,0.000402631,0.000225581,8.075443595,8.073468208,0.016535835,34.99545418,35.11189651,0.372731859,11.66118381,12.75585938,4.229130414,23378.6944,23407.68945,448.2412563,27.47431266,27.62835312,1.631786379,61.93168932,60.58800888,7.448454992,5.998472171,5.721461773,1.161950694,NA,NA,NA,NA,1.389776208,0.551683962,3.561304984,NA,NA,NA,0.169760533,NA,NA,NA,NA,NA,30.58128738,24.83405876,5.747228622
TSAU_BA2F,-9.8753,143.38873,TSAU,BA2,F,2259.054761,2259.872314,9.110932576,0.368515703,0.358320862,0.160012579,23026.84834,23057.19922,129.0322208,0.84977187,0.426460713,1.338235877,0.277939464,0.154505894,0.357812817,NA,NA,NA,NA,NA,NA,0.000668337,0.000598606,0.000301344,0.000668337,0.000598606,0.000301344,1.00E-12,1.00E-12,1.85E-14,NA,NA,NA,NA,NA,NA,0.131118316,0.071122728,0.244467982,0.084523482,0.044390455,0.138798525,0.765506513,0.378274858,1.261745011,113.3749306,115.6337891,84.14361706,3.839321157,3.825447559,0.136193996,6792.451672,6776.214844,172.4839573,0.000668337,0.000598606,0.000301344,0.000733827,0.000657502,0.000321227,8.074338541,8.072461128,0.016562975,34.99448799,35.11362457,0.375205989,11.66118381,12.75585938,4.229130414,23376.33847,23405.62305,448.29381,27.48856621,27.6273737,1.66107407,61.67433229,60.34786224,7.301190533,5.956144281,5.694532394,1.129898221,NA,NA,NA,NA,1.215710685,0.495350748,3.115208133,NA,NA,NA,0.229201849,NA,NA,NA,NA,NA,30.86693573,24.86627197,6.000663757
TSAU_BA2S,-9.87567,143.38852,TSAU,BA2,S,2259.163805,2259.936035,8.932718039,0.393318392,0.380367339,0.178069513,23028.57299,23058.29883,128.0086646,0.893618668,0.462538123,1.371643058,0.291561004,0.161105737,0.372429205,NA,NA,NA,NA,NA,NA,0.000365096,0.000332299,0.000193964,0.000365096,0.000332299,0.000193964,1.00E-12,1.00E-12,1.85E-14,NA,NA,NA,NA,NA,NA,0.134900227,0.077502362,0.215968977,0.09445212,0.044479065,0.153460787,0.79945927,0.414368123,1.276205974,114.3969668,116.6398544,84.78756019,3.83700274,3.822896719,0.135641881,6790.292048,6773.903809,172.3236676,0.000365096,0.000332299,0.000193964,0.000445468,0.000402631,0.000225581,8.075443595,8.073468208,0.016535835,34.99686264,35.1151371,0.372492447,11.66118381,12.75585938,4.229130414,23378.6944,23407.68945,448.2412563,27.46520205,27.61695766,1.633596326,61.93168932,60.58800888,7.448454992,5.998472171,5.721461773,1.161950694,NA,NA,NA,NA,1.389776208,0.551683962,3.561304984,NA,NA,NA,0.169760533,NA,NA,NA,NA,NA,30.56669044,24.83086014,5.735830307
