EcoLocationID_short,Samples.renames,DIC_mean,DIN_mean,Edmean,FineSed_sd,NH4_mean,NH4_median,NO3_median,omega_ar_mean,temp_mean,temp_sd,Tp100,Tpmean,Turbidity_mean,Turbidity_sd,ubedmean,UonrootT100,UonrootT90,uWSL100,MonthlyRange,DistanceLand,Depth
ONMO_FR1D,Spis-ONMO-333,22990.1981,0.320180487,786.274943,4.13E-08,0.041013546,0.0292417,0.184446827,3.719020259,26.85106741,1.844299947,15.21935696,5.530431906,0.362986994,0.465870807,0.343989538,0.59537822,0.26936939,2.024380419,6.991279602,31567.91385,12
ONMO_FR1S,Spis-ONMO-342,22990.88212,0.338437973,776.0505778,4.33E-08,0.065061613,0.031082131,0.195135444,3.721408497,27.06744915,2.01800916,15.53737958,5.552613682,0.343918596,0.445661941,0.378175931,0.606480036,0.281058404,2.127629863,7.139625549,31562.27876,5
ONMO_FR2D,Spis-ONMO-350,22980.21605,0.2205039,529.7551066,3.15E-07,0.0318862,0.025403542,0.086374067,3.712410289,26.80910763,1.837246102,13.82962926,5.550699446,0.421041459,0.786150277,0.243399986,0.581496305,0.203132249,1.512432271,6.994279861,30592.32422,13
ONMO_FR2D,Spis-ONMO-351,22980.21605,0.2205039,529.7551066,3.15E-07,0.0318862,0.025403542,0.086374067,3.712410289,26.80910763,1.837246102,13.82962926,5.550699446,0.421041459,0.786150277,0.243399986,0.581496305,0.203132249,1.512432271,6.994279861,30592.32422,13
ONMO_FR2D,Spis-ONMO-347,22980.21605,0.2205039,529.7551066,3.15E-07,0.0318862,0.025403542,0.086374067,3.712410289,26.80910763,1.837246102,13.82962926,5.550699446,0.421041459,0.786150277,0.243399986,0.581496305,0.203132249,1.512432271,6.994279861,30592.32422,13
ONMO_FR2D,Spis-ONMO-348,22980.21605,0.2205039,529.7551066,3.15E-07,0.0318862,0.025403542,0.086374067,3.712410289,26.80910763,1.837246102,13.82962926,5.550699446,0.421041459,0.786150277,0.243399986,0.581496305,0.203132249,1.512432271,6.994279861,30592.32422,13
ONMO_FR2D,Spis-ONMO-349,22980.21605,0.2205039,529.7551066,3.15E-07,0.0318862,0.025403542,0.086374067,3.712410289,26.80910763,1.837246102,13.82962926,5.550699446,0.421041459,0.786150277,0.243399986,0.581496305,0.203132249,1.512432271,6.994279861,30592.32422,13
ONMO_FR2S,Spis-ONMO-364,22980.35471,0.264718064,501.4100681,2.59E-07,0.052696942,0.029180756,0.125279173,3.713154959,27.03664596,2.013637679,13.83219677,5.589496613,0.382684154,0.704169639,0.331461446,0.652210527,0.237920468,1.708102981,7.135440826,30571.87499,5
ONMO_FR2S,Spis-ONMO-360,22980.35471,0.264718064,501.4100681,2.59E-07,0.052696942,0.029180756,0.125279173,3.713154959,27.03664596,2.013637679,13.83219677,5.589496613,0.382684154,0.704169639,0.331461446,0.652210527,0.237920468,1.708102981,7.135440826,30571.87499,5
ONMO_FR2S,Spis-ONMO-362,22980.35471,0.264718064,501.4100681,2.59E-07,0.052696942,0.029180756,0.125279173,3.713154959,27.03664596,2.013637679,13.83219677,5.589496613,0.382684154,0.704169639,0.331461446,0.652210527,0.237920468,1.708102981,7.135440826,30571.87499,5
ONMO_FR2S,Spis-ONMO-363,22980.35471,0.264718064,501.4100681,2.59E-07,0.052696942,0.029180756,0.125279173,3.713154959,27.03664596,2.013637679,13.83219677,5.589496613,0.382684154,0.704169639,0.331461446,0.652210527,0.237920468,1.708102981,7.135440826,30571.87499,5
ONMO_LA1D,Spis-ONMO-393,22984.06822,0.273083373,199.929401,2.40E-07,0.03893,0.028181432,0.146067992,3.713365595,26.74832865,1.835822409,16.11467383,4.187254959,0.380124755,0.524350161,0.100293364,0.580834097,0.233115483,1.224800057,6.982915878,28698.90815,10
ONMO_LA1D,Spis-ONMO-396,22984.06822,0.273083373,199.929401,2.40E-07,0.03893,0.028181432,0.146067992,3.713365595,26.74832865,1.835822409,16.11467383,4.187254959,0.380124755,0.524350161,0.100293364,0.580834097,0.233115483,1.224800057,6.982915878,28698.90815,10
ONMO_LA1D,Spis-ONMO-395,22984.06822,0.273083373,199.929401,2.40E-07,0.03893,0.028181432,0.146067992,3.713365595,26.74832865,1.835822409,16.11467383,4.187254959,0.380124755,0.524350161,0.100293364,0.580834097,0.233115483,1.224800057,6.982915878,28698.90815,10
ONMO_LA1D,Spis-MOOR-394,22984.06822,0.273083373,199.929401,2.40E-07,0.03893,0.028181432,0.146067992,3.713365595,26.74832865,1.835822409,16.11467383,4.187254959,0.380124755,0.524350161,0.100293364,0.580834097,0.233115483,1.224800057,6.982915878,28698.90815,10
ONMO_LA1S,Spis-ONMO-386,22983.52327,0.292928761,199.929401,1.61E-07,0.059081499,0.030223476,0.153793991,3.71623407,27.03201696,2.022004293,16.11467383,4.187254959,0.355388824,0.494509419,0.100293364,0.580834097,0.233115483,1.224800057,7.164878845,28692.71091,5
ONMO_LA1S,Spis-ONMO-381,22983.52327,0.292928761,199.929401,1.61E-07,0.059081499,0.030223476,0.153793991,3.71623407,27.03201696,2.022004293,16.11467383,4.187254959,0.355388824,0.494509419,0.100293364,0.580834097,0.233115483,1.224800057,7.164878845,28692.71091,5
ONMO_LA1S,Spis-ONMO-382,22983.52327,0.292928761,199.929401,1.61E-07,0.059081499,0.030223476,0.153793991,3.71623407,27.03201696,2.022004293,16.11467383,4.187254959,0.355388824,0.494509419,0.100293364,0.580834097,0.233115483,1.224800057,7.164878845,28692.71091,5
ONMO_LA1S,Spis-MOOR-383,22983.52327,0.292928761,199.929401,1.61E-07,0.059081499,0.030223476,0.153793991,3.71623407,27.03201696,2.022004293,16.11467383,4.187254959,0.355388824,0.494509419,0.100293364,0.580834097,0.233115483,1.224800057,7.164878845,28692.71091,5
ONMO_LA1S,Spis-ONMO-385,22983.52327,0.292928761,199.929401,1.61E-07,0.059081499,0.030223476,0.153793991,3.71623407,27.03201696,2.022004293,16.11467383,4.187254959,0.355388824,0.494509419,0.100293364,0.580834097,0.233115483,1.224800057,7.164878845,28692.71091,5
PAOR_FL1D,Spis-PAOR-545,22786.85826,1.101924782,564.0719604,5.14E-07,0.074252559,0.027819777,0.259970516,3.580472988,26.6059109,2.285828112,9.563263893,4.757687569,0.471597519,0.846193394,0.16169931,0.474430054,0.263691038,1.458602667,7.280138016,16631.18314,12
PAOR_FL1D,Spis-PAOR-548,22786.85826,1.101924782,564.0719604,5.14E-07,0.074252559,0.027819777,0.259970516,3.580472988,26.6059109,2.285828112,9.563263893,4.757687569,0.471597519,0.846193394,0.16169931,0.474430054,0.263691038,1.458602667,7.280138016,16631.18314,12
PAOR_FL1D,Spis-PAOR-550,22786.85826,1.101924782,564.0719604,5.14E-07,0.074252559,0.027819777,0.259970516,3.580472988,26.6059109,2.285828112,9.563263893,4.757687569,0.471597519,0.846193394,0.16169931,0.474430054,0.263691038,1.458602667,7.280138016,16631.18314,12
PAOR_FL1D,Spis-PAOR-551,22786.85826,1.101924782,564.0719604,5.14E-07,0.074252559,0.027819777,0.259970516,3.580472988,26.6059109,2.285828112,9.563263893,4.757687569,0.471597519,0.846193394,0.16169931,0.474430054,0.263691038,1.458602667,7.280138016,16631.18314,12
PAPE_BA1D,Spis-PAPE-541,22766.83937,1.457531601,48.84536362,1.43E-06,0.09786671,0.028442616,0.36782971,3.587548824,26.57793821,2.314700841,9.434224319,3.202389193,0.50024225,0.957651379,0.057894722,0.55777365,0.156625104,1.029795814,7.29017067,15784.85448,13
PAPE_BA1D,Spis-PAPE-542,22766.83937,1.457531601,48.84536362,1.43E-06,0.09786671,0.028442616,0.36782971,3.587548824,26.57793821,2.314700841,9.434224319,3.202389193,0.50024225,0.957651379,0.057894722,0.55777365,0.156625104,1.029795814,7.29017067,15784.85448,13
PAPE_BA1D,Spis-PAPE-543,22766.83937,1.457531601,48.84536362,1.43E-06,0.09786671,0.028442616,0.36782971,3.587548824,26.57793821,2.314700841,9.434224319,3.202389193,0.50024225,0.957651379,0.057894722,0.55777365,0.156625104,1.029795814,7.29017067,15784.85448,13
PAPE_BA2D,Spis-PAPE-566,22822.73764,1.058145495,87.7936264,3.74E-07,0.064998209,0.029335182,0.240252465,3.603271197,26.57862361,2.276084905,9.563682556,4.417045212,0.420024548,0.664749339,0.096149679,0.527843702,0.152490801,1.154936028,7.287809372,15767.43391,12
PAPE_BA2S,Spis-PAPE-558,22810.19512,1.082988453,86.1707255,2.56E-07,0.057185501,0.031173917,0.197642058,3.607264735,26.90155124,2.419779455,9.563682556,4.491687775,0.401334601,0.613027942,0.105974443,0.547739943,0.150108491,1.177210828,7.573694229,15785.16803,3
PAPE_BA2S,Spis-PAPE-562,22810.19512,1.082988453,86.1707255,2.56E-07,0.057185501,0.031173917,0.197642058,3.607264735,26.90155124,2.419779455,9.563682556,4.491687775,0.401334601,0.613027942,0.105974443,0.547739943,0.150108491,1.177210828,7.573694229,15785.16803,3
PAPE_BA2S,Spis-PAPE-564,22810.19512,1.082988453,86.1707255,2.56E-07,0.057185501,0.031173917,0.197642058,3.607264735,26.90155124,2.419779455,9.563682556,4.491687775,0.401334601,0.613027942,0.105974443,0.547739943,0.150108491,1.177210828,7.573694229,15785.16803,3
PAPE_FR1D,Spis-PAPE-528,22822.73764,1.058145495,528.984436,3.74E-07,0.064998209,0.029335182,0.240252465,3.603271197,26.60353929,2.272317736,9.572577794,4.785911401,0.420024548,0.664749339,0.194508771,0.600988865,0.254477491,1.698420922,7.258054733,16923.90475,13
PAPE_FR1D,Spis-PAPE-529,22822.73764,1.058145495,528.984436,3.74E-07,0.064998209,0.029335182,0.240252465,3.603271197,26.60353929,2.272317736,9.572577794,4.785911401,0.420024548,0.664749339,0.194508771,0.600988865,0.254477491,1.698420922,7.258054733,16923.90475,13
PAPE_FR1D,Spis-PAPE-530,22822.73764,1.058145495,528.984436,3.74E-07,0.064998209,0.029335182,0.240252465,3.603271197,26.60353929,2.272317736,9.572577794,4.785911401,0.420024548,0.664749339,0.194508771,0.600988865,0.254477491,1.698420922,7.258054733,16923.90475,13
PAPE_FR1D,Spis-PAPE-531,22822.73764,1.058145495,528.984436,3.74E-07,0.064998209,0.029335182,0.240252465,3.603271197,26.60353929,2.272317736,9.572577794,4.785911401,0.420024548,0.664749339,0.194508771,0.600988865,0.254477491,1.698420922,7.258054733,16923.90475,13
PAPE_FR1D,Spis-PAPE-532,22822.73764,1.058145495,528.984436,3.74E-07,0.064998209,0.029335182,0.240252465,3.603271197,26.60353929,2.272317736,9.572577794,4.785911401,0.420024548,0.664749339,0.194508771,0.600988865,0.254477491,1.698420922,7.258054733,16923.90475,13
PAPE_FR1D,Spis-PAPE-533,22822.73764,1.058145495,528.984436,3.74E-07,0.064998209,0.029335182,0.240252465,3.603271197,26.60353929,2.272317736,9.572577794,4.785911401,0.420024548,0.664749339,0.194508771,0.600988865,0.254477491,1.698420922,7.258054733,16923.90475,13
PAPE_FR1D,Spis-PAPE-535,22822.73764,1.058145495,528.984436,3.74E-07,0.064998209,0.029335182,0.240252465,3.603271197,26.60353929,2.272317736,9.572577794,4.785911401,0.420024548,0.664749339,0.194508771,0.600988865,0.254477491,1.698420922,7.258054733,16923.90475,13
PAPE_FR1D,Spis-PAPE-538,22822.73764,1.058145495,528.984436,3.74E-07,0.064998209,0.029335182,0.240252465,3.603271197,26.60353929,2.272317736,9.572577794,4.785911401,0.420024548,0.664749339,0.194508771,0.600988865,0.254477491,1.698420922,7.258054733,16923.90475,13
PAPE_FR1D,Spis-PAPE-539,22822.73764,1.058145495,528.984436,3.74E-07,0.064998209,0.029335182,0.240252465,3.603271197,26.60353929,2.272317736,9.572577794,4.785911401,0.420024548,0.664749339,0.194508771,0.600988865,0.254477491,1.698420922,7.258054733,16923.90475,13
PAPE_FR1D,Spis-PAPE-540,22822.73764,1.058145495,528.984436,3.74E-07,0.064998209,0.029335182,0.240252465,3.603271197,26.60353929,2.272317736,9.572577794,4.785911401,0.420024548,0.664749339,0.194508771,0.600988865,0.254477491,1.698420922,7.258054733,16923.90475,13
