gene,SNPs,hits,Z,top_candidate_p,Z_pVal
wind_450,57,0,0.915462668646999,1,0.388950936138749
wind_451,16,0,-0.421667316271122,1,0.738822989365503
wind_452,37,0,-2.28294515345009,1,0.984426588514503
wind_458,5,0,1.37490039634766,1,0.166881959021925
wind_460,26,0,1.01325559074719,1,0.305372912360849
wind_461,60,0,0.630946341762255,1,0.476713623416049
wind_462,29,0,0.384965751068303,1,0.506566382655156
wind_463,24,0,-1.71687566778924,1,0.9574927773221
wind_342,9,0,-0.123700758374552,1,0.642246189444867
wind_376,3,0,0.761140690521889,1,0.329641153553773
wind_384,2,0,-0.495284299372306,1,0.748243619922179
wind_337,13,3,2.89796340808008,0.000265305294717218,0.0139454940254169
wind_391,1,0,0.677882766643484,1,0.351789474573725
