gene,SNPs,hits,Z,top_candidate_p,Z_pVal
wind_15142,26,0,-0.185214394826217,1,0.673929483167741
wind_15148,399,8,1.64612550039878,0.0496480386595532,0.3329189144608
wind_15149,507,1,-0.688181044099622,0.993875880437155,0.934605692451931
wind_15150,195,0,0.519087594456438,1,0.617792401664006
wind_15126,1,0,0.409738591331887,1,0.440452688033554
wind_15130,6,0,0.337536692888114,1,0.475538542573062
wind_15118,1,1,1,1,1
wind_15121,1,1,1,1,1
wind_15122,1,1,1,1,1
wind_15125,7,0,1.42154892869791,1,0.162989188628744
wind_15133,1,0,1.16972699659505,1,0.208378690476903
wind_15134,1,1,1,1,1
wind_15143,1,1,1,1,1
wind_15120,7,1,2.44321270621148,0.0679346520930101,0.0318090347618335
wind_15127,1,1,1,1,1
wind_15132,1,1,1,1,1
wind_15145,1,0,0.977223091816595,1,0.259685339449204
wind_15147,1,1,1,1,1
wind_15151,50,0,-0.0817155198844827,1,0.668672098802614
wind_15152,24,0,0.404955034736219,1,0.486577309761977
wind_15153,38,0,-0.472849622924029,1,0.760778790706407
wind_15154,69,0,-0.192218691237346,1,0.713141430093302
wind_15155,9,0,-2.14100902201087,1,0.980139469763466
wind_15156,27,0,-0.509636100059534,1,0.762551761760317
wind_15157,41,0,-1.48254741013003,1,0.932819353412065
wind_15158,12,0,-0.281091685453641,1,0.687108486448176
wind_15160,18,0,-1.11350213042312,1,0.883468866496079
wind_15162,37,2,0.762378803862575,0.0528780234525798,0.397451389869643
wind_15159,1,1,1,1,1
wind_15166,28,0,0.609526103803533,1,0.428359411332075
wind_15167,385,6,0.430288927280124,0.191016798214749,0.676212395799194
wind_15168,360,0,-0.491492860026268,1,0.861164167354339
wind_15169,125,0,-0.46110522421735,1,0.799359294756523
wind_15170,85,0,-0.107650155602352,1,0.703532114003601
wind_15172,15,0,0.782338269785224,1,0.348705888223314
wind_15177,162,1,1.31282746442936,0.803708485976975,0.399402292364553
wind_15178,61,0,-0.620713348957275,1,0.805711203802283
wind_15180,1,0,-0.0670406546833396,1,0.60473942712002
wind_15191,46,0,-0.88249338000764,1,0.850455943341155
wind_15195,24,2,-0.947441640502673,0.0238544311183038,0.856086228107153
wind_15196,109,1,2.24396357194541,0.665623143110087,0.154244640262236
wind_15197,19,0,0.115259039511641,1,0.572365327504461
wind_15198,47,0,-0.0982986148636988,1,0.670398376184906
wind_15199,447,2,1.43138807164801,0.938270972753954,0.34857608566079
wind_15200,388,1,1.60002669475512,0.979748578921151,0.352626925881647
wind_15194,6,0,2.30841916281899,1,0.0400417731741721
wind_15176,1,1,1,1,1
wind_15179,1,1,1,1,1
wind_15181,1,0,-0.0670406546833396,1,0.60473942712002
wind_15183,1,0,0.286634796022276,1,0.483029528902208
wind_15184,2,0,0.120454929107468,1,0.542536008281942
wind_15185,1,0,0.470030554555591,1,0.419818135912696
wind_15187,1,1,1,1,1
wind_15192,1,1,1,1,1
wind_15193,1,1,1,1,1
wind_15173,17,0,1.15435141833526,1,0.246536012952044
wind_15174,8,0,2.19355812454344,1,0.0513857506769045
wind_15182,1,1,1,1,1
wind_15201,1,1,1,1,1
wind_15203,1,0,1.16972699659505,1,0.208378690476903
wind_15175,29,5,8.02700783994397,9.72017101478533e-06,5.09983277829917e-10
wind_15188,1,0,-0.448324158538263,1,0.72503881579371
wind_15202,1,0,0.790545914699733,1,0.315027592811682
wind_15204,2,0,0.110839885104571,1,0.545846662355866
wind_15209,42,0,0.59237418878543,1,0.457753658487607
wind_15210,74,0,0.0991588342546416,1,0.641719169984413
wind_15211,290,0,-0.488128632607913,1,0.845828783701528
wind_15212,23,0,-0.663640558111384,1,0.796986631077675
wind_15216,10,0,0.933926471950008,1,0.292438643545775
wind_15218,13,0,-0.259739426872171,1,0.681834258176334
wind_15220,54,1,-1.43390876215387,0.41883358588189,0.928113167590764
wind_15221,16,0,-0.356838376779439,1,0.713150849469728
wind_15228,7,0,0.41316707624014,1,0.451849403039094
wind_15231,4,0,-1.38167467902101,1,0.920960417899056
wind_15234,12,0,1.19114746035118,1,0.226686495424051
wind_15237,18,0,-0.317638451983261,1,0.703936559239805
wind_15239,34,1,1.15382649959924,0.289446772727708,0.280047205646348
wind_15245,4,0,-0.218556275595741,1,0.658458923333772
wind_15249,11,0,0.0330114663936373,1,0.586962833938962
wind_15251,17,0,0.792783844911208,1,0.349687648484337
wind_15253,7,0,0.870380035329201,1,0.304502374313153
wind_15254,7,0,0.939269390122786,1,0.28422598105216
wind_15258,36,2,0.106911111068123,0.0503456117505814,0.598600561753286
wind_15259,469,12,2.3319115784189,0.00316019263504324,0.10323816677541
wind_15260,169,6,3.72575427695344,0.00743654102465983,0.0375034511923045
wind_15262,11,0,-0.182543356496997,1,0.655971500206846
wind_15274,18,0,-0.523473969562398,1,0.759785604383788
wind_15276,13,1,0.926566118634347,0.122478977001032,0.301117813569382
wind_15281,12,1,1.97324532177333,0.113615128283871,0.0796859170011035
wind_15285,11,0,-0.186887782522142,1,0.65731874117219
wind_15287,4,0,1.23218029446011,1,0.199575735068312
wind_15298,10,0,-1.45310125157072,1,0.929604343981763
wind_15300,9,1,0.967029725384817,0.0864827525163592,0.280688120792536
wind_15302,10,0,-0.135078651872312,1,0.63981688050079
wind_15305,5,0,1.49382054630816,1,0.144468389582728
wind_15306,2,0,-1.37534513711374,1,0.920109060899168
wind_15307,13,0,1.57803259448871,1,0.142972059673454
wind_15308,60,0,-1.49081352450223,1,0.933888904871383
wind_15309,5,0,-1.44281588743982,1,0.928438794751334
wind_15311,209,3,2.49221485446472,0.347788162133947,0.179092353421763
wind_15312,187,11,6.03625296002578,3.62506393851204e-06,0.000707499176958226
wind_15313,300,7,7.75108806383114,0.0327509464027792,1.13768957115124e-05
wind_15314,173,3,3.51672002564823,0.250352853163952,0.0509039639146062
wind_15315,9,0,0.758176190193264,1,0.343265041232992
wind_15316,59,0,2.30926796914633,1,0.0939702508660156
wind_15317,6,0,0.513619442232811,1,0.415960139466391
wind_15320,8,0,-0.615736268716397,1,0.776391606300921
wind_15321,3,0,-0.412229391288759,1,0.716468982703351
wind_15324,19,0,1.74303713100033,1,0.123667700622623
wind_15335,119,1,1.10676779327417,0.697595564330978,0.413474428978707
wind_15336,34,0,0.0203649743433574,1,0.622228053174917
wind_15337,97,2,2.40530715425985,0.253147648515083,0.118959360530847
wind_15338,101,1,-0.112962401195764,0.637627982139503,0.715076400815058
wind_15339,19,0,0.588284933277188,1,0.418090841247151
wind_15344,5,0,0.510290048369161,1,0.414928572961704
wind_15346,22,1,0.602618248706986,0.198369410460954,0.419316325793283
wind_15352,40,0,1.24498751183756,1,0.267259241625756
wind_15355,19,0,3.03711989884703,1,0.0131570399253287
wind_15365,7,0,0.548379684314888,1,0.406532076256977
wind_15370,13,0,0.624682365452741,1,0.394259011946964
wind_15372,9,1,3.07367989333437,0.0864827525163592,0.00893088386399543
wind_15374,15,0,0.725592635320927,1,0.366340349814417
wind_15375,11,0,0.516883039146218,1,0.425337365325747
wind_15376,35,1,1.28604257961186,0.296552305000431,0.24787463553427
wind_15379,3,0,0.404838480476154,1,0.446392492770339
wind_15380,15,0,-0.202687257245244,1,0.666933910399051
wind_15391,7,0,-0.445810397607794,1,0.729949515342084
wind_15392,10,0,-0.7987172849315,1,0.821036974732587
wind_15394,48,0,1.0397331151321,1,0.336165660544212
wind_15398,2,0,0.0769672517750163,1,0.557482821254457
wind_15400,7,0,2.14722064645229,1,0.0545732731891153
wind_15405,6,0,3.15005298540022,1,0.00672932094574441
wind_15408,115,0,4.57498204997992,1,0.00515801230259039
wind_15409,323,8,3.80758489804286,0.017136687519599,0.0400264464193288
wind_15410,289,8,1.95306377310006,0.009317881610991,0.297896573889342
wind_15411,313,2,1.56629940025169,0.82090728080709,0.387087742082366
wind_15415,13,0,-0.106552400628758,1,0.634756045217024
wind_15416,20,1,3.36170757838886,0.182093062402769,0.00662729963417508
wind_15417,42,2,0.345106677871623,0.0661823222125831,0.533856721932084
wind_15418,5,0,-0.568954369906711,1,0.762069576798936
wind_15419,157,0,-0.657806471567658,1,0.842153984900785
wind_15420,16,0,0.661786763278899,1,0.388566501090838
wind_15422,36,0,1.46350366638487,1,0.207624461689345
wind_15426,3,0,-1.4326884603143,1,0.927245861024753
wind_15431,55,1,1.85560513278168,0.424645250023072,0.158054229433918
wind_15433,51,0,-0.0365443917209752,1,0.657145367145653
wind_15435,10,0,-2.22841763943653,1,0.983359245147316
wind_15438,206,0,0.262264997353608,1,0.682058297371389
wind_15439,177,0,0.76549575577929,1,0.547663433026061
wind_15442,17,1,1.14012259804249,0.157056806616073,0.250265707383617
wind_15443,6,0,-0.480843859817551,1,0.738886149433282
wind_15445,6,0,0.0402155140199026,1,0.576684964080073
wind_15455,284,1,0.240101619999079,0.942403609743059,0.709824030871629
wind_15456,81,0,0.0484976842610483,1,0.661148550085959
wind_15457,75,1,-2.58206240155405,0.52941335841435,0.989055857437567
wind_15458,129,0,-2.50962730555581,1,0.986092193293696
wind_15470,9,0,0.63343222591658,1,0.382961284168522
wind_15471,14,0,-0.577826170460869,1,0.770841389591975
wind_15472,11,0,0.400140769678094,1,0.464214562098014
wind_15473,22,0,-1.02734082504921,1,0.869835328114466
wind_15474,13,1,2.34229079887952,0.122478977001032,0.0438697507637674
wind_15478,7,0,-1.74585438451234,1,0.957557963154804
wind_15484,91,1,0.235615557377852,0.59931534704846,0.620400536403482
wind_15488,44,0,0.457129519097696,1,0.502379160219404
wind_15492,71,1,-0.899743676524379,0.510109726995795,0.859745479298186
wind_15494,11,0,1.19651700963256,1,0.223233092720038
wind_15499,8,0,0.788426328619378,1,0.331658730115631
wind_15502,12,0,1.27030287917034,1,0.207153756843804
wind_15503,10,0,-0.475537659309287,1,0.740845701572982
wind_15504,6,0,-0.529283611631047,1,0.752198133668999
wind_15505,34,0,2.3934566772074,1,0.0593229164058596
wind_15512,21,0,-1.69561210742877,1,0.952653811670186
wind_15521,11,0,-1.37336080073033,1,0.920075736651269
wind_15523,136,0,-0.279815177900385,1,0.768445321013284
wind_15525,19,0,-3.38093877955716,1,0.998889154424957
wind_15531,10,0,1.36482838866384,1,0.181210060224139
wind_15536,9,0,-0.759659264026669,1,0.811771887517694
wind_15545,122,1,1.17668661721298,0.706577278474784,0.398418800742587
wind_15549,2,0,-0.0450169894935436,1,0.598908808407136
wind_15552,169,5,1.58860120312481,0.0282572329284532,0.338155058613848
wind_15553,379,0,-0.269755245256503,1,0.828774291874254
wind_15554,20,0,0.578613489203507,1,0.423143731678707
wind_15555,34,1,2.44175257311444,0.289446772727708,0.054957302198031
wind_15364,16,0,-1.57413591607805,1,0.942166396334019
wind_15371,7,0,0.142555300373246,1,0.543850291329702
wind_15448,4,0,0.817069757349492,1,0.313815031330655
wind_15501,2,0,0.0547088954241225,1,0.565102888161995
wind_15224,8,0,1.60704905196039,1,0.128764108615907
wind_15232,3,0,-1.47524938496143,1,0.932205178829614
wind_15240,1,1,1,1,1
wind_15268,3,0,-0.0489517310900671,1,0.601785059507125
wind_15272,1,0,-1.30490480264945,1,0.910571559727114
wind_15303,4,0,1.05459591872369,1,0.245111496645082
wind_15310,1,1,1,1,1
wind_15493,3,0,-1.23444412913527,1,0.900429561804719
wind_15497,8,0,-1.99910340222014,1,0.973673760516008
wind_15526,5,0,0.18472172975965,1,0.525919586721695
wind_15544,1,1,1,1,1
wind_15213,1,1,1,1,1
wind_15214,1,1,1,1,1
wind_15219,1,1,1,1,1
wind_15223,1,1,1,1,1
wind_15230,3,0,0,1,0.585351374215281
wind_15235,3,0,0.0324496226483103,1,0.574372784578678
wind_15242,1,0,-1.30490480264945,1,0.910571559727114
wind_15247,7,0,2.13107126537013,1,0.0561151534927341
wind_15250,1,1,1,1,1
wind_15252,5,0,-0.256352224492916,1,0.671558851139163
wind_15255,4,0,1.18144274205948,1,0.212037467390426
wind_15261,1,1,1,1,1
wind_15266,1,1,1,1,1
wind_15271,1,0,-1.30490480264945,1,0.910571559727114
wind_15277,2,0,0.726467246554004,1,0.337444505866782
wind_15278,4,0,0.298258018553258,1,0.48502694911444
wind_15280,3,0,-0.606659065474412,1,0.770550445742123
wind_15282,4,0,0.124097853761896,1,0.544861457921594
wind_15283,1,0,0.790545914699733,1,0.315027592811682
wind_15289,5,0,-0.0088611174623158,1,0.591515761523403
wind_15291,10,1,3.87147851818335,0.0956179249911956,0.00121842805597772
wind_15292,1,0,2.28245044759053,1,0.0374020381876505
wind_15294,3,0,-0.622088251576229,1,0.774579790607314
wind_15297,1,0,-0.26033258572194,1,0.667879201632028
wind_15299,1,0,0.148071152362017,1,0.531161533579173
wind_15301,5,0,-0.0276430312843247,1,0.59777542004065
wind_15304,3,0,0.349927408020139,1,0.465234004873203
wind_15322,1,1,1,1,1
wind_15325,1,1,1,1,1
wind_15326,10,0,2.84398896808655,1,0.0153111306156829
wind_15332,1,0,0.470030554555591,1,0.419818135912696
wind_15340,1,0,-0.141448563502758,1,0.629478116631402
wind_15342,1,0,-1.30490480264945,1,0.910571559727114
wind_15345,1,0,0.509002257588889,1,0.40659300489234
wind_15351,2,0,-1.45032209062162,1,0.929343207259898
wind_15353,16,0,1.66637525534933,1,0.131981292681381
wind_15354,7,0,0.967231648491535,1,0.276184044312132
wind_15356,6,0,-0.171227992513642,1,0.646023137604392
wind_15357,4,0,-1.3278052632648,1,0.91388821946173
wind_15358,1,1,1,1,1
wind_15360,3,0,0.0109099953139774,1,0.581667211477134
wind_15361,11,0,0.468347745316467,1,0.441434589585803
wind_15362,9,0,-1.8030500714922,1,0.961624012321783
wind_15363,7,0,-1.22075190732165,1,0.898763222601066
wind_15366,12,0,0.978654522324595,1,0.283933729396098
wind_15367,2,0,0.548391184888306,1,0.395580589552307
wind_15368,9,1,3.35604579728148,0.0864827525163592,0.00455254540530015
wind_15369,11,1,3.38498638942915,0.104661745741284,0.00457204117614973
wind_15373,2,0,0.344674125707218,1,0.464981513107848
wind_15378,1,0,-0.26033258572194,1,0.667879201632028
wind_15385,3,0,-0.00304305111212062,1,0.58637764979337
wind_15386,3,0,1.72138931278467,1,0.101288516155886
wind_15387,3,0,1.75429915952277,1,0.0963339977769386
wind_15388,1,1,1,1,1
wind_15390,4,0,0.516404053249449,1,0.410712545176244
wind_15399,3,0,0.327290759892078,1,0.473026470156136
wind_15412,1,1,1,1,1
wind_15423,1,0,-0.0670406546833396,1,0.60473942712002
wind_15424,1,1,1,1,1
wind_15425,1,1,1,1,1
wind_15428,2,0,0.224337368165921,1,0.506626658542989
wind_15437,4,0,-0.0139451628897916,1,0.591639458037542
wind_15441,1,0,-0.695877440329393,1,0.792059849262392
wind_15444,3,0,1.6498231295839,1,0.112698034574178
wind_15447,2,0,1.5895251148529,1,0.121213251534936
wind_15449,2,0,-0.154198629012064,1,0.635080261915473
wind_15451,1,0,0.790545914699733,1,0.315027592811682
wind_15452,1,0,0.409738591331887,1,0.440452688033554
wind_15453,2,0,-1.6518157799322,1,0.950107600085331
wind_15454,1,0,0.0401265495100646,1,0.568379765179847
wind_15462,6,0,0.391381041824895,1,0.457198771640157
wind_15463,3,0,-0.351462477433382,1,0.698395207153923
wind_15464,1,0,-0.141448563502758,1,0.629478116631402
wind_15465,5,0,0.313220921320849,1,0.481871024232886
wind_15466,5,0,-1.72286288843908,1,0.955905314441282
wind_15467,14,0,-0.882160555967562,1,0.840335220190134
wind_15469,8,1,1.68029370467783,0.07725530557208,0.116120151785086
wind_15475,5,1,0.82824624116524,0.0490099501,0.312689312765286
wind_15479,1,1,1,1,1
wind_15480,5,0,-2.11664502959024,1,0.979502174959219
wind_15482,1,1,1,1,1
wind_15485,6,0,1.02324999497986,1,0.258188155019488
wind_15486,3,0,2.07589678866832,1,0.0569313858825847
wind_15487,2,0,1.65385218607249,1,0.110324149555622
wind_15489,14,0,1.76126291934426,1,0.112706016158254
wind_15490,3,0,0.93591560295044,1,0.276114461591191
wind_15491,8,0,0.150280302401456,1,0.542975609217165
wind_15506,1,1,1,1,1
wind_15507,4,0,0.225638298404082,1,0.510012694865749
wind_15508,11,0,0.893982394987432,1,0.306349421576315
wind_15509,5,1,2.41872442108895,0.0490099501,0.0317534498424789
wind_15511,6,0,2.51980138084936,1,0.0267208350272445
wind_15516,1,1,1,1,1
wind_15518,6,0,1.34830995604363,1,0.176837420004577
wind_15519,2,0,-0.607372889446889,1,0.77001130303771
wind_15520,2,0,-0.406315856760198,1,0.713719016914606
wind_15522,1,1,1,1,1
wind_15524,1,1,1,1,1
wind_15527,2,0,0.721306384330571,1,0.339083450298623
wind_15528,3,0,-0.316738873268263,1,0.687840190107453
wind_15529,1,0,-1.30490480264945,1,0.910571559727114
wind_15532,2,0,-0.823489020679492,1,0.822923357907962
wind_15533,5,0,-0.251991293595152,1,0.670202530130775
wind_15537,5,0,2.05063844484226,1,0.0618813025889864
wind_15539,2,0,-0.125941969298388,1,0.625819194715987
wind_15541,1,1,1,1,1
wind_15543,2,0,1.35326319251466,1,0.167580885351862
wind_15547,4,0,0.153111070842247,1,0.534927491164999
wind_15550,4,0,0.912276595057498,1,0.285292476992403
wind_15215,1,1,1,1,1
wind_15225,2,0,0.0124140551388881,1,0.579513675730144
wind_15226,1,1,1,1,1
wind_15233,2,0,-0.518143766177262,1,0.745820751760016
wind_15236,15,1,0.463461199506067,0.139941645358712,0.450945823499101
wind_15241,6,0,0.366945733050105,1,0.465512685736279
wind_15243,12,0,-2.42447587786053,1,0.98896813142266
wind_15244,1,0,-0.887323877571391,1,0.836558529506314
wind_15256,1,1,1,1,1
wind_15257,1,1,1,1,1
wind_15263,6,0,1.49005310609771,1,0.147101844202219
wind_15264,1,0,0.409738591331887,1,0.440452688033554
wind_15265,6,0,-0.128240340250505,1,0.632231602545763
wind_15267,1,1,1,1,1
wind_15275,1,1,1,1,1
wind_15279,3,0,-2.10692136409407,1,0.97928118165886
wind_15284,1,0,-0.448324158538263,1,0.72503881579371
wind_15286,2,0,-0.0170691313803994,1,0.589497772421196
wind_15290,1,1,1,1,1
wind_15295,1,1,1,1,1
wind_15318,1,1,1,1,1
wind_15323,1,1,1,1,1
wind_15328,1,1,1,1,1
wind_15330,1,1,1,1,1
wind_15331,1,0,0.933902288954903,1,0.272069172167073
wind_15333,1,0,0.560484932600313,1,0.38928662516798
wind_15341,3,0,1.15205745789025,1,0.217256513587079
wind_15347,1,1,1,1,1
wind_15348,3,0,-0.469652376559862,1,0.733056288427419
wind_15350,11,0,-0.721594697300749,1,0.804005845068657
wind_15359,4,0,-0.406279253291692,1,0.715725526682328
wind_15382,3,0,1.88728140199448,1,0.0781213881217566
wind_15383,1,1,1,1,1
wind_15384,4,0,2.36720174077436,1,0.0342121868305563
wind_15389,5,0,0.00646398554538576,1,0.586390758801653
wind_15403,1,1,1,1,1
wind_15406,1,1,1,1,1
wind_15413,1,0,0.286634796022276,1,0.483029528902208
wind_15414,6,0,0.0496721618301145,1,0.573509634496864
wind_15421,3,0,-0.457155567934926,1,0.729488559085848
wind_15427,1,1,1,1,1
wind_15429,1,0,0.8795753396659,1,0.288003210659967
wind_15432,6,0,1.59056919860711,1,0.128171615361951
wind_15446,5,0,1.3172824446214,1,0.181759121471214
wind_15450,2,0,0.691578524450428,1,0.348582733230132
wind_15460,1,0,-0.184115229713038,1,0.643432994247748
wind_15468,5,0,0.134926971329611,1,0.542933405554464
wind_15476,3,0,-1.14652190284915,1,0.886458519985994
wind_15477,8,0,-2.96146332525194,1,0.997083663307081
wind_15483,1,1,1,1,1
wind_15495,2,0,-0.0533203591126962,1,0.601694089346961
wind_15498,2,0,1.09956579554844,1,0.228603612573873
wind_15500,1,1,1,1,1
wind_15510,3,0,0.878155136635261,1,0.293072011662175
wind_15513,4,0,0.690622308258228,1,0.353461319714897
wind_15514,7,0,-0.881375009772719,1,0.837608120399391
wind_15515,2,0,0.742035147219823,1,0.33251933626933
wind_15517,4,0,-1.05889475847859,1,0.871420775756927
wind_15530,2,0,0.00585777249200794,1,0.581738543010383
wind_15534,8,0,0.637973031922853,1,0.379325539552212
wind_15538,4,0,1.06944517231214,1,0.241101701296344
wind_15540,1,0,-0.0670406546833396,1,0.60473942712002
wind_15542,3,0,0.501883260325743,1,0.413413663827822
wind_15546,6,0,0.107482600228454,1,0.554001954479259
wind_15227,6,0,-0.32538072386411,1,0.693816996741395
wind_15238,2,0,-0.491022971457532,1,0.738212262223379
wind_15246,3,0,-0.0334057138712266,1,0.596584121651787
wind_15248,1,0,0.977223091816595,1,0.259685339449204
wind_15269,2,0,-0.984119313863302,1,0.85680122330724
wind_15270,3,0,-1.77712143045918,1,0.960257780176787
wind_15273,3,0,1.19118006687061,1,0.207435276633928
wind_15288,4,0,0.889134625506866,1,0.292111029289608
wind_15327,1,0,0.148071152362017,1,0.531161533579173
wind_15334,2,0,-0.586696201875459,1,0.76452310863511
wind_15343,2,0,1.1324657313284,1,0.220050012189824
wind_15349,4,0,0.367158905361848,1,0.461373414412506
wind_15381,2,0,-0.690210983511889,1,0.791266114968855
wind_15430,2,0,-0.211999710871996,1,0.653775808611586
wind_15434,4,1,1.45307832115582,0.03940399,0.150642136458991
wind_15436,1,0,-0.26033258572194,1,0.667879201632028
wind_15440,2,0,-0.267060277811355,1,0.671243788417042
wind_15481,4,0,-0.378202060933321,1,0.707456921775878
wind_15535,3,0,-0.327713355948548,1,0.691193387857925
wind_15551,2,0,0.497127104277258,1,0.412824844404403
wind_15559,1,0,1.16972699659505,1,0.208378690476903
wind_15561,1,0,-0.0670406546833396,1,0.60473942712002
wind_15567,674,3,-0.415890959795924,0.964619556615978,1
wind_15568,479,2,-0.952022492109177,0.95262482185592,0.952213306739768
wind_15569,99,0,0.12791188638292,1,0.65493247379883
wind_15570,232,0,-0.750377162790253,1,0.870976521946572
wind_15571,24,0,0.0482953594302685,1,0.600845073676098
wind_15572,100,1,0.98404756021482,0.633967658726771,0.425249185899732
wind_15573,103,2,0.85013600261929,0.275328438682578,0.464944856885049
wind_15574,74,0,1.15219578355257,1,0.346364363316344
wind_15575,87,1,0.536957015827351,0.58287912006678,0.533998389591139
wind_15579,4,0,-0.957380896504047,1,0.852119623695559
wind_15581,342,3,0.65336091432664,0.665467294802732,0.620362449517485
wind_15582,213,6,1.2876365104976,0.0211022215319793,0.436352577455856
wind_15583,123,0,0.582708238491796,1,0.556100358457121
wind_15584,12,0,1.54997619213304,1,0.146534436733798
wind_15592,4,0,1.81997915945436,1,0.0884807024165448
wind_15595,139,0,0.140968737503542,1,0.678057131006145
wind_15597,52,0,3.50806451490956,1,0.0117069929945004
wind_15600,10,0,-1.0388119994278,1,0.869156787026041
wind_15603,15,0,2.51888224171596,1,0.0332586239385906
wind_15604,209,2,2.35705051318601,0.619222574860005,0.202071759511483
wind_15605,26,0,-0.893809090723453,1,0.846627605219416
wind_15606,72,0,1.78691842560917,1,0.1943961639069
wind_15607,62,0,0.154746792561831,1,0.614698652538562
wind_15608,47,1,4.29471331675831,0.3764746051088,0.00179461054440011
wind_15609,1,0,-0.448324158538263,1,0.72503881579371
wind_15610,24,0,1.07321695079575,1,0.282479034063682
wind_15612,234,7,1.61185305056572,0.00981317031546513,0.366597269279147
wind_15613,78,0,1.06032890201101,1,0.37668446171672
wind_15616,2,0,-0.143914613100311,1,0.631718481787785
wind_15617,55,0,0.930626052371021,1,0.378481953780994
wind_15618,124,1,1.26961236708986,0.712416390633136,0.376734248888197
wind_15619,239,1,-0.692799500953862,0.909466041714824,0.864641886533488
wind_15620,3,0,-0.333126694451151,1,0.692841578082856
wind_15621,56,1,-0.179637776952517,0.430398797522841,0.700101882162589
wind_15622,85,2,2.40316472613038,0.209004215116036,0.108072309005391
wind_15623,86,0,0.32530447409096,1,0.591590209548096
wind_15625,20,0,2.40072464249903,1,0.0456527086202455
wind_15627,83,0,1.98486288110832,1,0.170807779938649
wind_15598,3,0,0.681655456755343,1,0.354066902287788
wind_15599,1,1,1,1,1
wind_15601,1,0,0.148071152362017,1,0.531161533579173
wind_15602,6,0,-0.797018812650518,1,0.818811543246738
wind_15611,1,1,1,1,1
wind_15614,4,0,-2.08788845551618,1,0.97834655339404
wind_15615,2,0,-0.723620846311811,1,0.799499819715567
wind_15624,2,0,0.353488948705174,1,0.461940452613568
wind_15626,3,0,0.3694759382034,1,0.458515198155336
wind_15628,16,0,1.23446474864726,1,0.224076206932437
wind_15630,95,0,-1.25262560386758,1,0.911168055447331
wind_15631,372,1,-0.00484124150679656,0.976215589584897,0.776343743197443
wind_15632,135,0,-0.106735690206534,1,0.731927162775021
wind_15633,129,0,1.09252144969816,1,0.427086037663573
wind_15635,3,0,0.163499012211495,1,0.529533022012998
wind_15636,138,1,2.485232787161,0.750162943541547,0.141142281499842
wind_15637,1,1,1,1,1
wind_15639,15,0,0.603462816323894,1,0.405220056186512
wind_15646,27,0,0.901385452123748,1,0.337289042893354
wind_15648,2,0,-0.294285670352224,1,0.679747656388668
wind_15650,12,0,1.52995036448302,1,0.150432392000351
wind_15653,2,0,-0.156453927421227,1,0.635816128915572
wind_15654,120,2,2.07975016911463,0.337734285884843,0.192982020523189
wind_15655,141,2,0.294266406940288,0.412323282316169,0.642557502002934
wind_15658,2,0,1.47633562345473,1,0.14216400933752
wind_15659,34,0,-0.573951242905252,1,0.782338631430254
wind_15660,20,0,0.0877794088835172,1,0.582689250033516
wind_15662,2,0,0.356886596060878,1,0.460768868892154
wind_15665,116,5,4.62649350900646,0.00641885290462192,0.00474534314617991
wind_15666,29,0,1.8531054935222,1,0.120966237448236
wind_15670,31,0,-0.210098669863127,1,0.686141732118061
wind_15644,1,1,1,1,1
wind_15647,2,0,-0.860869173552359,1,0.831226921253331
wind_15651,1,0,-1.30490480264945,1,0.910571559727114
wind_15656,1,1,1,1,1
wind_15668,7,0,-0.622662914999239,1,0.777479841815227
wind_15672,1,1,1,1,1
wind_15674,4,0,-1.18492967580308,1,0.892854048618087
wind_15645,1,0,0.879575339665901,1,0.288003210659967
wind_15652,1,0,0.470030554555591,1,0.419818135912696
wind_15657,1,1,1,1,1
wind_15669,1,0,-1.0260700525853,1,0.864619603798185
wind_15673,7,0,-0.819116468922625,1,0.824202531108211
wind_15649,2,0,-0.0444873631326195,1,0.598730978333024
wind_15663,2,0,2.0896534118954,1,0.0544381905529076
wind_15675,6,0,-1.658824976452,1,0.950459579206458
wind_15679,258,7,1.62883779268244,0.0160111734926709,0.369046105851566
wind_15680,135,0,2.28005082498351,1,0.171024205708209
wind_15681,399,9,2.24604049276177,0.0204768477493347,0.192310083669282
wind_15682,67,2,1.87631293121302,0.144872385076486,0.170565292452313
wind_15683,112,2,1.15202744993372,0.308504981806234,0.394247551573893
wind_15684,155,1,0.371669715062568,0.789401553803272,0.632208749927164
wind_15685,43,0,1.17192149741277,1,0.29159044115372
wind_15686,61,1,-0.805013774522369,0.458314924033146,0.840974196259137
wind_15688,416,8,0.935001368466308,0.06028410271153,0.527056098735144
wind_15689,273,4,1.49167707907852,0.292229603865616,0.404503099523459
wind_15690,120,0,1.24118493730774,1,0.379834502251469
wind_15691,146,0,-0.0458791962854174,1,0.723936779353631
wind_15692,113,0,4.02313429197087,1,0.013753209251037
wind_15694,90,3,0.34874138476539,0.0619435270522591,0.589047542919394
wind_15695,103,4,2.80572388049288,0.0202412321139466,0.0766898230762209
wind_15693,8,0,1.0905296683635,1,0.244303508892841
wind_15697,5,0,-0.0506748847116774,1,0.605417254594671
wind_15698,11,0,-0.442540000003924,1,0.732608194146301
wind_15700,12,2,2.38170020470978,0.00617453777282475,0.0400152062711366
wind_15701,46,0,-0.999710287470575,1,0.870356600002089
wind_15704,37,2,4.97190226874821,0.0528780234525798,0.000189517676476569
wind_15707,8,0,1.20724283372098,1,0.214213261381404
wind_15708,5,0,-0.794418060584969,1,0.817747377267692
